Realm Name,Export Time,PMktPrice Date,Reserved,Item ID,Item Name,AH MarketPrice Coppers,AH Quantity,AH MarketPrice,AH MinimumPrice,14-day Median Market Price,Median Market Price StdDev,14-day Todays PMktPrice,PMktPrice StdDev,Daily Price Change,Avg Daily Posted,Avg Estimated Daily Sold,Estimated Demand
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78307,Replica Lightforge Helm,64958115,1,6495.8115,6495.8115,6455.65,204.36,6636.38,120.6,0.0059,1.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78310,Replica Soulforge Boots,65793025,2,6579.3025,6579.3025,6521.97,131.4,6667.34,71.48,0.0041,2.14,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78312,Replica Soulforge Helm,48583265,1,4858.3265,4858.3265,4975.95,115.69,4779.8,47.2,-0.0055,1.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78313,Replica Soulforge Breastplate,0,0,0,0,4253.69,400.91,6597.44,268.94,0.0397,0.29,0.07,0.2414
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78314,Replica Soulforge Gauntlets,63834365,1,6383.4365,6383.4365,6383.44,383.46,6658.55,370.9,0.0058,1.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78315,Replica Soulforge Legplates,0,0,0,0,8246.45,1353.21,6543.8,1092.52,-0.0215,1.5,0.07,0.0467
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78316,Replica Soulforge Spaulders,0,0,0,0,6000.62,1323.13,5296.19,1314.02,-0.0056,1,0.07,0.07
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78320,Replica Gauntlets of Valor,34177950,1,3417.795,3417.795,3862.35,355.37,3222.8,121.63,-0.021,1.14,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78321,Replica Bracers of Valor,15149100,1,1514.91,1514.91,1526.84,14.25,1505.53,5.65,-0.002,1.29,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78323,Replica Breastplate of Valor,0,0,0,0,7414.84,3187.43,1781.3,1631.22,-0.2216,0.43,0.07,0.1628
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78328,Replica Breastplate of Heroism,0,0,0,0,4500,612.37,3333.33,408.25,-0.0732,0.29,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78329,Replica Gauntlets of Heroism,58789235,1,5878.9235,5878.9235,5930.94,107.42,5800.28,57.61,-0.0038,1.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78332,Replica Spaulders of Heroism,0,0,0,0,6000,1854.59,3632.65,1322.45,-0.0547,1,0.07,0.07
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78340,Cloak of the Darkmoon Faire,15094700,1,1509.47,1509.47,961,617.16,26.25,146.13,-0.1621,6.5,0.43,0.0662
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78348,Formula: Enchant Weapon - Executioner,67032,13,6.7032,6.7,42.29,59.84,18.28,51.7,-0.0996,31.29,1.64,0.0524
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78879,Sash of Relentless Truth,14990000,2,1499,1499,1298,541.46,877.83,458.83,-0.0167,2.79,0.5,0.1792
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78882,Nightblind Cinch,20000000,1,2000,2000,2000,265.07,2091.68,150.02,0.0184,2,0.07,0.035
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78883,Darkmoon Firewater,33333,308,3.3333,3.3199,2.82,3.55,1.92,3.38,-0.0675,931.14,143.79,0.1544
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78884,Girdle of Fungal Dreams,13300000,2,1330,1330,1800,346.34,1520.46,286.53,-0.0068,3.93,0.14,0.0356
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78885,Dragoncarver Belt,10470000,2,1047,1047,1021,198.44,1156.57,129.93,0.0314,4.29,0.36,0.0839
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78886,Belt of Ghostly Graces,16870000,3,1687,1687,1690,482.13,2003.15,241.86,0.0525,5,0.14,0.028
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78887,Girdle of Soulful Mending,9790000,1,979,979,899,151.67,1029.87,108.63,0.0274,4.86,0.21,0.0432
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78888,Waistguard of Bleeding Bone,21000000,1,2100,2100,2900,748.3,2645.09,738.46,-0.0013,2,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,78889,Waistplate of the Desecrated Future,18500900,2,1850.09,1850.09,1739.75,249.05,1474.74,213.74,-0.0131,2.71,0.36,0.1328
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79010,Snow Lily,9799,1024,0.9799,0.7099,1,0.13,1.04,0.13,0.0077,6433.79,3940.93,0.6125
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79011,Fool's Cap,13784,1033,1.3784,0.8599,1.4,0.11,1.44,0.1,0.007,2826.5,1925.07,0.6811
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79101,Prismatic Scale,32500,1324,3.25,3.2,2,0.46,2.25,0.46,0.0161,3791.29,1569.36,0.4139
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79102,Green Cabbage Seeds,0,0,0,0,9.55,7.25,1.6,6.33,-0.1031,3,0.14,0.0467
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79249,Tome of the Clear Mind,19067,556,1.9067,1.48,1.4,0.4,1.9,0.25,0.0549,544.79,169.21,0.3106
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79251,Shadow Pigment,50374,536,5.0375,4.5824,3.75,1.36,4.75,1.3,0.019,329.43,33.43,0.1015
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79253,Misty Pigment,202500,20,20.25,20.2,13.99,3.78,14.71,3.91,0.003,37,5.29,0.143
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79254,Ink of Dreams,60999,1024,6.0999,4.25,4.75,1.19,4.02,1.14,-0.0224,2799.79,979.5,0.3498
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79255,Starlight Ink,308000,164,30.8,29,26.99,3.24,30.33,2.89,0.0113,589.71,276.36,0.4686
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79257,Runescroll of Fortitude III,198000,83,19.8,10,22.22,9.63,17.03,6.98,-0.0488,162.5,15.5,0.0954
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79283,Ace of Tigers,6337500,2,633.75,633.75,600,254.73,643.28,243.05,0.0295,6.86,0.64,0.0933
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79284,Two of Tigers,4998000,1,499.8,499.8,639.92,248.81,347.36,211.66,-0.05,1.36,0.5,0.3676
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79285,Three of Tigers,2485000,12,248.5,248.5,501.09,272.68,149.81,181.64,-0.1031,18.71,0.29,0.0155
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79286,Four of Tigers,0,0,0,0,199.75,82.31,99.92,66.68,-0.0657,7,0.07,0.01
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79287,Five of Tigers,2999999,4,299.9999,299.9999,500,114.83,577.82,108.93,0.009,4.43,0.14,0.0316
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79288,Six of Tigers,5990000,5,599,599,599.75,287.34,466.62,272.8,-0.0388,16.36,0.5,0.0306
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79289,Seven of Tigers,2307499,4,230.7499,230.7499,169.75,116.62,182.77,120.34,-0.0047,7.36,0.86,0.1168
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79290,Eight of Tigers,6969999,3,696.9999,696.9999,399.75,184.73,678.29,119,0.0454,14.64,0.29,0.0198
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79291,Ace of Oxen,2697500,3,269.75,269.75,200,86.88,102.18,75.28,-0.0595,7.36,0.57,0.0774
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79292,Two of Oxen,1897500,2,189.75,189.75,475.23,150.86,317.4,126.95,-0.0288,6.79,0.57,0.0839
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79293,Three of Oxen,0,0,0,0,214.38,161.44,74.8,101.3,-0.1203,6.21,0.36,0.058
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79294,Four of Oxen,2600000,5,260,260,297.5,70.85,252.55,68.35,-0.0109,11.07,0.71,0.0641
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79295,Five of Oxen,1495000,2,149.5,149.5,175.25,156.07,119.91,138.04,-0.0675,5,0.29,0.058
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79296,Six of Oxen,0,0,0,0,142,53.91,59.43,35.84,-0.0755,9.79,1,0.1021
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79297,Seven of Oxen,4500000,4,450,450,397.75,178.88,664.5,115.49,0.0771,20.64,0.93,0.0451
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79298,Eight of Oxen,4502500,4,450.25,450.25,175.75,168,419.21,122.78,0.1047,12.86,0.07,0.0054
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79299,Ace of Cranes,4990000,2,499,499,498.75,314.36,219.38,223.65,-0.0902,2.86,0.14,0.049
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79300,Two of Cranes,0,0,0,0,530,71.86,504.22,60.45,0.0039,16.43,0.36,0.0219
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79301,Three of Cranes,4505000,3,450.5,450.5,700,222.65,566.51,183.76,-0.036,3.43,0.14,0.0408
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79302,Four of Cranes,3990000,3,399,399,449.75,278.67,293.08,222.67,-0.0631,2.21,0.07,0.0317
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79303,Five of Cranes,2307500,4,230.75,230.75,477.75,123.7,359.46,111.69,-0.0232,20.07,0.29,0.0144
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79304,Six of Cranes,4980000,3,498,498,498.25,197.08,440.91,189.58,0.0046,5.86,0.36,0.0614
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79305,Seven of Cranes,0,0,0,0,819,166.85,576.32,115.28,-0.0283,5.71,0.29,0.0508
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79306,Eight of Cranes,0,0,0,0,300,64.5,312.19,66.21,0.0076,9.36,0.07,0.0075
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79307,Ace of Serpents,4990000,12,499,499,739.48,419.32,511.53,408.69,-0.0189,5.43,0.14,0.0258
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79308,Two of Serpents,4890000,2,489,489,199,146.52,119.37,118.5,-0.0727,5.71,0.29,0.0508
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79309,Three of Serpents,1249999,7,124.9999,124.9999,140.95,63.23,209.14,54.94,0.0358,13,0.64,0.0492
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79310,Four of Serpents,4499999,6,449.9999,449.9999,344.88,148.44,432.54,145.12,0.035,19.43,0.86,0.0443
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79311,Five of Serpents,3985000,17,398.5,398.5,377.75,30.21,385.57,26.64,0.007,16.5,0.21,0.0127
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79312,Six of Serpents,3599995,2,359.9995,359.9995,394,160.86,439.12,163.53,0.0039,9.71,0.79,0.0814
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79313,Seven of Serpents,9500000,2,950,950,536.44,199.79,433.46,202,-0.0205,5.5,0.93,0.1691
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79314,Eight of Serpents,4982500,6,498.25,498.25,170,404.12,767.14,279.86,0.1378,13.79,1,0.0725
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79323,Tiger Deck,0,0,0,0,2499,612.37,1499.25,408.25,-0.1072,0.29,0.07,0.2414
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79324,Ox Deck,0,0,0,0,4999,1530.62,8748.25,578.52,0.0476,0.64,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79325,Crane Deck,0,0,0,0,5001,0,5015,0,0.0002,0.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79326,Serpent Deck,0,0,0,0,3900,0,3914,0,0.0003,0.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79327,Relic of Xuen,47270000,8,4727,4727,5795.3,938.89,5932.48,916.95,0.009,12.21,0.71,0.0581
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79328,Relic of Xuen,48729999,4,4872.9999,4872.9999,6298,914.96,6158.49,794.48,0.0072,2.5,0.64,0.256
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79329,Relic of Niuzao,27977500,9,2797.75,2797.75,2298.7,350.18,2469.85,345.22,0.0039,19.5,2.29,0.1174
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79330,Relic of Chi Ji,38017500,5,3801.75,3801.75,4947.92,826.7,3779.78,468.12,-0.0334,15.14,1.36,0.0898
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79331,Relic of Yu'lon,26995870,10,2699.587,2699,3879.37,523.92,4149.59,522.31,0.0093,6.57,1.36,0.207
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79333,Inscribed Fan,1337500,13,133.75,133.75,278.72,89.93,224.29,84.79,-0.0305,26.5,1.43,0.054
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79334,Inscribed Jade Fan,6990000,3,699,699,690,123.72,580,100.11,-0.0252,14.71,3.29,0.2237
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79335,Inscribed Red Fan,4989364,11,498.9364,498.75,677.71,125.95,565.56,114.55,-0.0219,15.36,2.93,0.1908
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79339,Rain Poppy Staff,7995870,10,799.587,799,778,84.84,798.11,77.51,0.0087,17.79,3.21,0.1804
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79342,Ghost Iron Staff,0,0,0,0,600,193.34,741.84,188.62,0.018,3.64,0.64,0.1758
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79513,Glyph of Mind Flay,169973,5,16.9974,16.9974,28,20.39,12.71,10.19,-0.1092,77.93,14.79,0.1898
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79514,Glyph of Shadow Word: Death,164382,8,16.4382,16.4382,36.6,14.44,12.71,3,-0.0973,93.57,11.86,0.1268
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79515,Glyph of Vampiric Embrace,189497,6,18.9497,18.9497,22.79,6.51,11.95,1.5,-0.0673,41.29,9.57,0.2318
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79538,Glyph of the Heavens,198362,5,19.8362,19.8362,20,2.81,20.09,2.72,-0.0053,31.71,9.5,0.2996
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79740,Plain Wooden Staff,250000,14,25,24.9999,50,67.87,5.65,58.81,-0.1298,8.36,0.21,0.0251
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79771,Feldrake,0,0,0,0,399000,0,399000,0,0,0.21,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79868,Pandaren Pottery Shard,499900,52,49.99,34,62,25.41,83.88,22.43,0.0516,111.71,19.79,0.1772
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,79869,Mogu Statue Piece,430000,82,43,35.99,58,22.72,73.55,22.26,0.0246,123.21,13.86,0.1125
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80313,Ling-Ting's Favorite Tea,0,0,0,0,49.9,0.04,49.88,0.03,-0.0001,4.5,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80433,Blood Spirit,75000,1382,7.5,1.2499,9.1,10.74,17.09,10.34,0.0577,1260.71,57.07,0.0453
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80581,Glyph of Focused Wrath,176238,14,17.6238,17.6193,28.37,7,14.95,1,-0.0619,59.64,7.57,0.1269
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80584,Glyph of the Falling Avenger,668459,44,66.8459,66.157,18.75,142.68,228.65,94.28,0.1609,87.79,17.93,0.2042
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80585,Glyph of the Righteous Retreat,195579,14,19.5579,19.5579,29.27,29.95,47.53,29.18,0.0326,84.71,21.36,0.2522
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80586,Glyph of Bladed Judgment,199952,6,19.9952,19.9952,20,74.11,12.96,67.09,-0.1422,60.21,8.71,0.1447
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80587,Glyph of Crow Feast,188179,16,18.8179,18.807,28,39.85,53.97,37.02,0.0278,87.14,21,0.241
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80588,Glyph of Burning Anger,198949,6,19.8949,19.8949,40.23,171.43,15.67,152.74,-0.149,56.64,18.79,0.3317
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80590,Juicycrunch Carrot Seeds,19757632,2,1975.7632,1975.7632,5,823.73,1285.96,546.65,0.2916,8.07,1.21,0.1499
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80591,Scallion Seeds,9998,17,0.9998,0.9998,1,0.61,0.04,0.28,-0.1505,26.29,1.29,0.0491
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80592,Mogu Pumpkin Seeds,0,0,0,0,1,0,1,0,0,0.86,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80593,Red Blossom Leek Seeds,200000,68,20,20,19.95,10.6,20.84,8.1,0.0719,64.86,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80594,Pink Turnip Seeds,0,0,0,0,19.7,11.68,0.74,5.07,-0.1592,6.79,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,80595,White Turnip Seeds,200000,19,20,20,19.7,5.11,14.72,4.63,-0.0278,22.57,1.36,0.0603
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81055,Darkmoon Ride Ticket,0,0,0,0,3.49,0,3.49,0,0,2.5,0.07,0.028
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81194,Sharp Fangs,0,0,0,0,5.56,23807.67,13647.12,23485.85,0.1504,66.14,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81197,Enormous Tooth,0,0,0,0,0.67,0,0.67,0,-0.0001,9.79,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81198,Animate Leaf,0,0,0,0,323,132.33,430.67,104.74,0.0878,8.71,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81200,Vial of Swirling Mist,2374,33,0.2374,0.2374,0.28,0.27,0.12,0.16,-0.1188,14.14,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81201,Turtle Shell,1993,78,0.1994,0.1994,0.15,0.03,0.18,0.03,0.0099,232.43,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81202,Inert Elemental Sphere,5850,72,0.585,0.511,1,0.4,0.37,0.16,-0.0936,130.64,0.14,0.0011
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81203,Soft Down Feather,0,0,0,0,5,0.02,4.96,0,-0.0007,9.07,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81204,Antler Velvet,9800,21,0.98,0.98,1.7,1,0.74,0.78,-0.0903,39.5,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81205,Funereal Ashes,18617,14,1.8617,1.8617,1.86,13.66,13.39,12.86,0.1704,25.43,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81231,Crumpled Bill of Sale,0,0,0,0,49.9,0,49.9,0,0,0.64,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81400,Pounded Rice Cake,0,0,0,0,0.32,3.19,4.52,2.7,0.2198,20.07,1,0.0498
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81401,Yak Cheese Curds,0,0,0,0,5.2,1.93,7.03,0.58,0.0944,14.64,1.07,0.0731
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81402,Toasted Fish Jerky,9600,26,0.96,0.96,1.16,0.14,1.01,0.13,-0.0119,33.36,0.64,0.0192
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81403,Dried Peaches,1855,4,0.1855,0.1855,0.29,10.16,8.04,8.76,0.0558,61.36,1.07,0.0174
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81404,Dried Needle Mushrooms,199899,5,19.99,19.99,3.69,14432.69,11198.2,13904.93,0.2016,40.5,0.43,0.0106
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81405,Boiled Silkworm Pupa,56741,3,5.6741,5.6741,0.87,6.21,3.69,5.98,0.0247,86.29,4.21,0.0488
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81406,Roasted Barley Tea,135664,20,13.5664,10,0.5,3.18,1.59,3.21,0.0384,78.71,6.5,0.0826
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81407,Four Wind Soju,200000,2,20,20,0.81,9.59,20.9,2.11,0.1634,3.64,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81408,Red Bean Bun,199499,21,19.9499,19.9499,14,11.19,21.16,11,0.0396,28.21,2.64,0.0936
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81409,Tangy Yogurt,3700,20,0.37,0.37,2.36,1.87,3.33,1.61,0.1088,63.43,5.79,0.0913
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81410,Green Curry Fish,0,0,0,0,2.44,0.72,1.57,0.61,-0.0345,54.57,2.5,0.0458
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81411,Peach Pie,9300,38,0.93,0.93,0.97,0.41,0.93,0.4,0.0157,24.07,0.43,0.0179
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81412,Blanched Needle Mushrooms,2671,122,0.2671,0.26,0.3,0.82,0.91,0.77,0.074,119,4.43,0.0372
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81413,Skewered Peanut Chicken,1470,119,0.147,0.147,0.15,0.23,0.26,0.22,0.0204,260.93,19.36,0.0742
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81414,Pearl Milk Tea,1486,42,0.1486,0.1486,0.94,0.7,0.54,0.7,-0.0482,99.07,10.43,0.1053
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81415,Plum Wine,6445,11,0.6446,0.6446,1.6,0.71,0.47,0.25,-0.0999,18.43,1.5,0.0814
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81923,Cobo Cola,0,0,0,0,3,1.73,0.74,0.99,-0.1482,28.57,0,0
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81956,Glyph of the Battle Healer,139500,14,13.95,13,19.64,3.95,12.78,0.42,-0.0485,35.93,4.71,0.1311
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81966,Stitched Cord,995391,16,99.5391,54.9,40,19.4,56.73,18.26,0.0355,9.36,1.21,0.1293
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81967,Stitched Shoulderpads,931873,17,93.1873,23.6918,61.91,22.47,88.61,17.77,0.0543,20.79,0.57,0.0274
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81968,Stitched Leggings,999999,18,99.9999,30,40,53.94,89.04,46.41,0.0438,13.14,0.64,0.0487
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81969,Stitched Cowl,279730,13,27.973,23.8627,40.71,29.23,68.86,25.88,0.04,14.5,0.5,0.0345
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81970,Stitched Handwraps,999998,21,99.9998,40,37.46,36.1,76.17,31.92,0.0805,12.64,0.64,0.0506
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81971,Stitched Sandals,1000000,14,100,99.9999,47.52,30.47,50.62,30.03,-0.0138,9.43,0.64,0.0679
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81972,Stitched Robe,596538,16,59.6538,54.055,56.99,20.87,60.35,21.08,0.0164,16.14,0.36,0.0223
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81973,Stitched Wristwraps,595527,9,59.5527,30,90,49.58,92.12,51.38,0.0083,6,0.79,0.1317
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81974,Silent Waistband,999604,9,99.9605,91.3155,44.59,43.11,84.31,39.8,0.0721,3.64,1,0.2747
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81975,Silent Shoulders,990000,14,99,80,63.09,34.96,56.09,36.21,-0.016,4.64,0.71,0.153
EU - Aegwynn / Alliance,02/08/2014 16:46:29,02/08/2014,N/A,81976,Silent Britches,1000000,10,100,99.9999,59.11,43.78,61.82,43.39,-0.0174,6.21,1.29,0.2077
